student_id,course_id,term,section_id,instructor_id,switch_term,post_redesign,redesign_status,final_numeric_grade,final_grade_letter_sampled,q1_1,q1_2,q1_3,q1_4,q1_5,q1_6,q1_7,q1_8,q2_1,q2_2,q2_3,q2_4,q2_5,q3_1,q3_2,q3_3,q3_4,q3_5,q3_6,q4_1,q4_2,q4_3,q4_4,q4_5,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,olse_q1_mean,olse_q2_mean,olse_q3_mean,olse_q4_mean,olse_q5_mean,olse_overall_mean,olse_overall_z,term_index,course_term_id,section_term_id,final_numeric_grade_z,olse_overall_student_z,final_grade_letter_checked,cluster_1_delta,cluster_2_delta,cluster_3_delta,cluster_4_delta,cluster_5_delta,cluster_6_delta,cluster_7_delta,cluster_8_delta,mastery_redesign,social_vicarious_redesign,structural_compliance_redesign,redesign_intensity,mastery_redesign_z,social_vicarious_redesign_z,structural_compliance_redesign_z,redesign_intensity_z,cluster_1_delta_z,post_x_cluster_1_delta_z,cluster_2_delta_z,post_x_cluster_2_delta_z,cluster_3_delta_z,post_x_cluster_3_delta_z,cluster_4_delta_z,post_x_cluster_4_delta_z,cluster_5_delta_z,post_x_cluster_5_delta_z,cluster_6_delta_z,post_x_cluster_6_delta_z,cluster_7_delta_z,post_x_cluster_7_delta_z,cluster_8_delta_z,post_x_cluster_8_delta_z,post_x_mastery_redesign_z,post_x_social_vicarious_redesign_z,post_x_structural_compliance_redesign_z,post_x_redesign_intensity_z
STU_001038,ETHN 70,2025SP,S02,INST_ETHN70_02,2025F,0,Pre-Redesign,1.7,C-,3,4,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,5,5,3,2,4,4,3,3,4,4,2,3,3,3.5,3.8,4.33333333333333,3.2,3.16666666666667,3.6,0.204123246260219,20251,ETHN 70__2025SP,ETHN 70__2025SP__S02,-1.0805886818231698,0.22750297947279263,C-,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-0,-1.2319706377147213,-0,-1.0938011260890501,-0,1.1636154617133811,0,-0.15212661656041074,-0,-2.174144947598785,-0,-0.18446683663509356,-0,1.4153362985318114,0,-0,0,-0,-0
STU_000293,ETHN 70,2025SP,S02,INST_ETHN70_02,2025F,0,Pre-Redesign,2.3,C+,3,4,3,4,4,3,3,2,3,4,3,3,4,3,4,4,3,4,4,4,4,4,2,4,3,3,3,4,3,3,3.25,3.4,3.6666666666666705,3.6,3.16666666666667,3.4,-0.227425405608575,20251,ETHN 70__2025SP,ETHN 70__2025SP__S02,-0.3260853184127238,-0.20921361527928684,C+,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-0,-1.2319706377147213,-0,-1.0938011260890501,-0,1.1636154617133811,0,-0.15212661656041074,-0,-2.174144947598785,-0,-0.18446683663509356,-0,1.4153362985318114,0,-0,0,-0,-0
STU_000859,ETHN 70,2025SP,S02,INST_ETHN70_02,2025F,0,Pre-Redesign,2,C,4,3,4,4,3,3,5,3,3,3,3,4,3,3,3,3,3,3,4,4,4,4,4,3,3,4,3,4,4,3,3.625,3.2,3.16666666666667,3.8,3.5,3.46666666666667,-0.0835758549856437,20251,ETHN 70__2025SP,ETHN 70__2025SP__S02,-0.7033370001179466,-0.06364141702858656,C,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-0,-1.2319706377147213,-0,-1.0938011260890501,-0,1.1636154617133811,0,-0.15212661656041074,-0,-2.174144947598785,-0,-0.18446683663509356,-0,1.4153362985318114,0,-0,0,-0,-0
STU_001235,ETHN 70,2025SP,S02,INST_ETHN70_02,2025F,0,Pre-Redesign,2.7,B-,4,4,4,4,4,4,4,4,4,2,3,4,3,3,3,3,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,3.2,3.16666666666667,3.4,4,3.6,0.204123246260219,20251,ETHN 70__2025SP,ETHN 70__2025SP__S02,0.17691692386090738,0.22750297947279263,B-,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-0,-1.2319706377147213,-0,-1.0938011260890501,-0,1.1636154617133811,0,-0.15212661656041074,-0,-2.174144947598785,-0,-0.18446683663509356,-0,1.4153362985318114,0,-0,0,-0,-0
STU_000398,ETHN 70,2025SP,S02,INST_ETHN70_02,2025F,0,Pre-Redesign,2,C,3,2,3,3,3,2,5,4,4,3,3,3,4,3,4,3,3,3,4,3,4,3,3,3,3,4,4,4,4,4,3.125,3.4,3.33333333333333,3.2,3.8333333333333295,3.36666666666667,-0.299350180920041,20251,ETHN 70__2025SP,ETHN 70__2025SP__S02,-0.7033370001179466,-0.2819997144046263,C,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-0,-1.2319706377147213,-0,-1.0938011260890501,-0,1.1636154617133811,0,-0.15212661656041074,-0,-2.174144947598785,-0,-0.18446683663509356,-0,1.4153362985318114,0,-0,0,-0,-0
STU_000900,ETHN 70,2025SP,S03,INST_ETHN70_03,2025F,0,Pre-Redesign,2.3,C+,4,4,4,3,4,4,4,5,3,4,4,5,4,4,4,3,3,5,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3.8333333333333295,3.96666666666667,0.99529577468634,20251,ETHN 70__2025SP,ETHN 70__2025SP__S03,-0.3260853184127238,1.028150069851611,C+,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-0,-1.2319706377147213,-0,-1.0938011260890501,-0,1.1636154617133811,0,-0.15212661656041074,-0,-2.174144947598785,-0,-0.18446683663509356,-0,1.4153362985318114,0,-0,0,-0,-0
STU_001036,ETHN 70,2025SP,S03,INST_ETHN70_03,2025F,0,Pre-Redesign,2.7,B-,3,3,4,4,5,4,4,4,4,4,2,4,4,3,3,3,4,3,3,3,4,3,2,4,3,4,4,3,4,5,3.875,3.6,3.16666666666667,3.2,3.8333333333333295,3.56666666666667,0.132198470948753,20251,ETHN 70__2025SP,ETHN 70__2025SP__S03,0.17691692386090738,0.15471688034745318,B-,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-0,-1.2319706377147213,-0,-1.0938011260890501,-0,1.1636154617133811,0,-0.15212661656041074,-0,-2.174144947598785,-0,-0.18446683663509356,-0,1.4153362985318114,0,-0,0,-0,-0
STU_000962,ETHN 70,2025SP,S03,INST_ETHN70_03,2025F,0,Pre-Redesign,2.3,C+,4,2,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,5,3,4,3,4,4,3,4,3,4,4,4,3,3.125,3.2,3.33333333333333,3.6,3.6666666666666705,3.36666666666667,-0.299350180920041,20251,ETHN 70__2025SP,ETHN 70__2025SP__S03,-0.3260853184127238,-0.2819997144046263,C+,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-0,-1.2319706377147213,-0,-1.0938011260890501,-0,1.1636154617133811,0,-0.15212661656041074,-0,-2.174144947598785,-0,-0.18446683663509356,-0,1.4153362985318114,0,-0,0,-0,-0
STU_001262,ETHN 70,2025SP,S03,INST_ETHN70_03,2025F,0,Pre-Redesign,0.7,D-,3,3,3,3,4,4,4,5,4,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,3,3,3,4,3.625,3.4,3.16666666666667,3,3.5,3.36666666666667,-0.299350180920041,20251,ETHN 70__2025SP,ETHN 70__2025SP__S03,-2.338094287507247,-0.2819997144046263,D-,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-0,-1.2319706377147213,-0,-1.0938011260890501,-0,1.1636154617133811,0,-0.15212661656041074,-0,-2.174144947598785,-0,-0.18446683663509356,-0,1.4153362985318114,0,-0,0,-0,-0
STU_001240,ETHN 70,2025SP,S03,INST_ETHN70_03,2025F,0,Pre-Redesign,2.3,C+,4,5,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,4,4,3,4,3.875,4,3.6666666666666705,3.6,3.8333333333333295,3.8,0.635671898129011,20251,ETHN 70__2025SP,ETHN 70__2025SP__S03,-0.3260853184127238,0.6642195742248711,C+,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-0,-1.2319706377147213,-0,-1.0938011260890501,-0,1.1636154617133811,0,-0.15212661656041074,-0,-2.174144947598785,-0,-0.18446683663509356,-0,1.4153362985318114,0,-0,0,-0,-0
STU_001060,ETHN 70,2025SP,S03,INST_ETHN70_03,2025F,0,Pre-Redesign,1.7,C-,4,3,3,3,4,4,3,3,3,4,3,3,4,3,4,3,3,3,3,4,4,2,4,4,3,4,2,4,4,4,3.375,3.4,3.16666666666667,3.6,3.5,3.4,-0.227425405608575,20251,ETHN 70__2025SP,ETHN 70__2025SP__S03,-1.0805886818231698,-0.20921361527928684,C-,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-0,-1.2319706377147213,-0,-1.0938011260890501,-0,1.1636154617133811,0,-0.15212661656041074,-0,-2.174144947598785,-0,-0.18446683663509356,-0,1.4153362985318114,0,-0,0,-0,-0
STU_001231,ETHN 70,2025SP,S03,INST_ETHN70_03,2025F,0,Pre-Redesign,2,C,3,3,3,4,2,4,3,3,3,2,4,4,4,3,4,2,3,3,3,4,4,3,3,4,4,4,4,3,3,3,3.125,3.4,3,3.6,3.5,3.3,-0.443199731542972,20251,ETHN 70__2025SP,ETHN 70__2025SP__S03,-0.7033370001179466,-0.42757191265532657,C,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-0,-1.2319706377147213,-0,-1.0938011260890501,-0,1.1636154617133811,0,-0.15212661656041074,-0,-2.174144947598785,-0,-0.18446683663509356,-0,1.4153362985318114,0,-0,0,-0,-0
STU_000716,ETHN 70,2025F,S01,INST_ETHN70_01,2025F,1,Post-Redesign,2.7,B-,5,5,4,4,3,4,4,4,4,5,5,5,3,4,3,4,3,5,3,5,4,4,4,4,4,5,3,4,5,4,4.125,4.4,3.6666666666666705,4.2,4.16666666666667,4.1,1.2829948759322,20253,ETHN 70__2025F,ETHN 70__2025F__S01,0.17691692386090738,1.3192944663529893,B-,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_000241,ETHN 70,2025F,S01,INST_ETHN70_01,2025F,1,Post-Redesign,2.3,C+,3,5,4,4,4,3,3,4,5,3,4,4,4,4,4,5,5,5,5,4,5,4,5,4,4,5,3,5,4,4,3.75,4,4.66666666666667,4.4,4.16666666666667,4.16666666666667,1.42684442655513,20253,ETHN 70__2025F,ETHN 70__2025F__S01,-0.3260853184127238,1.4648666646036896,C+,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_001327,ETHN 70,2025F,S01,INST_ETHN70_01,2025F,1,Post-Redesign,3,B,4,4,3,4,5,4,4,4,5,4,2,5,4,4,4,4,4,3,3,4,5,3,3,5,4,4,5,3,4,5,4,4,3.6666666666666705,4,4.16666666666667,3.96666666666667,0.99529577468634,20253,ETHN 70__2025F,ETHN 70__2025F__S01,0.5541686055661302,1.028150069851611,B,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_001399,ETHN 70,2025F,S01,INST_ETHN70_01,2025F,1,Post-Redesign,2.7,B-,4,3,4,4,3,4,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,4,2,4,3,3,3,3,3,3,3.5,2.8,2.66666666666667,3.2,3,3.06666666666667,-0.94667315872323,20253,ETHN 70__2025F,ETHN 70__2025F__S01,0.17691692386090738,-0.9370746065327445,B-,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_000995,ETHN 70,2025F,S01,INST_ETHN70_01,2025F,1,Post-Redesign,2,C,4,4,5,3,3,4,4,4,3,3,4,4,5,3,5,4,5,5,3,3,4,4,4,4,3,3,3,3,4,3,3.875,3.8,4.16666666666667,3.8,3.16666666666667,3.7666666666666706,0.563747122817546,20253,ETHN 70__2025F,ETHN 70__2025F__S01,-0.7033370001179466,0.5914334750995336,C,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_001452,ETHN 70,2025F,S01,INST_ETHN70_01,2025F,1,Post-Redesign,1.3,D+,4,3,5,4,4,5,4,4,3,5,3,5,3,4,4,4,4,4,4,4,5,4,4,3,4,3,2,5,3,3,4.125,3.8,4,4,3.33333333333333,3.86666666666667,0.779521448751943,20253,ETHN 70__2025F,ETHN 70__2025F__S01,-1.5835909240968005,0.8097917724755714,D+,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_001313,ETHN 70,2025F,S01,INST_ETHN70_01,2025F,1,Post-Redesign,2,C,4,3,3,4,4,3,3,4,3,3,3,3,2,4,4,4,3,3,4,3,2,4,3,3,4,4,4,3,3,3,3.5,2.8,3.6666666666666705,3,3.5,3.33333333333333,-0.371274956231506,20253,ETHN 70__2025F,ETHN 70__2025F__S01,-0.7033370001179466,-0.3547858135299871,C,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_000416,ETHN 70,2025F,S02,INST_ETHN70_02,2025F,1,Post-Redesign,2,C,3,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,3,5,3,5,3,4,5,4,4,4,3,3,4,3.75,3.8,3.8333333333333295,4,3.6666666666666705,3.8,0.635671898129011,20253,ETHN 70__2025F,ETHN 70__2025F__S02,-0.7033370001179466,0.6642195742248711,C,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_001233,ETHN 70,2025F,S02,INST_ETHN70_02,2025F,1,Post-Redesign,1.7,C-,3,4,4,3,3,3,3,4,4,4,4,4,3,4,4,3,3,3,4,3,3,2,4,3,3,3,3,3,1,4,3.375,3.8,3.5,3,2.83333333333333,3.3,-0.443199731542972,20253,ETHN 70__2025F,ETHN 70__2025F__S02,-1.0805886818231698,-0.42757191265532657,C-,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_000050,ETHN 70,2025F,S02,INST_ETHN70_02,2025F,1,Post-Redesign,2,C,4,4,3,4,4,4,3,4,4,2,3,4,5,3,4,3,5,3,4,3,3,3,3,5,4,3,3,3,4,3,3.75,3.6,3.6666666666666705,3.4,3.33333333333333,3.56666666666667,0.132198470948753,20253,ETHN 70__2025F,ETHN 70__2025F__S02,-0.7033370001179466,0.15471688034745318,C,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_001411,ETHN 70,2025F,S02,INST_ETHN70_02,2025F,1,Post-Redesign,2,C,3,4,5,4,4,3,4,3,4,4,3,4,3,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3.75,3.6,3.6666666666666705,3.6,4,3.73333333333333,0.491822347506081,20253,ETHN 70__2025F,ETHN 70__2025F__S02,-0.7033370001179466,0.5186473759741709,C,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_000654,ETHN 70,2025F,S02,INST_ETHN70_02,2025F,1,Post-Redesign,1.3,D+,3,3,3,4,4,5,3,5,4,5,4,4,5,3,4,3,5,4,2,3,5,4,4,4,4,5,4,4,5,4,3.75,4.4,3.5,4,4.33333333333333,3.96666666666667,0.99529577468634,20253,ETHN 70__2025F,ETHN 70__2025F__S02,-1.5835909240968005,1.028150069851611,D+,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_000137,ETHN 70,2025F,S02,INST_ETHN70_02,2025F,1,Post-Redesign,1.3,D+,5,5,4,3,5,4,4,4,4,4,3,5,5,5,4,4,4,5,4,5,5,4,4,5,3,4,4,5,2,5,4.25,4.2,4.33333333333333,4.6,3.8333333333333295,4.23333333333333,1.57069397717806,20253,ETHN 70__2025F,ETHN 70__2025F__S02,-1.5835909240968005,1.6104388628543684,D+,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_000561,ETHN 70,2025F,S02,INST_ETHN70_02,2025F,1,Post-Redesign,2,C,2,4,4,4,4,4,4,3,4,3,5,4,4,4,4,4,4,4,3,3,3,4,4,3,3,4,4,4,4,4,3.625,4,3.8333333333333295,3.4,3.8333333333333295,3.73333333333333,0.491822347506081,20253,ETHN 70__2025F,ETHN 70__2025F__S02,-0.7033370001179466,0.5186473759741709,C,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_000132,ETHN 70,2025F,S03,INST_ETHN70_03,2025F,1,Post-Redesign,2,C,5,5,4,5,3,4,4,5,3,5,3,4,4,4,4,5,4,4,3,4,4,4,5,3,4,3,3,4,5,3,4.375,3.8,4,4,3.6666666666666705,4,1.06722054999781,20253,ETHN 70__2025F,ETHN 70__2025F__S03,-0.7033370001179466,1.1009361689769506,C,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_000412,ETHN 70,2025F,S03,INST_ETHN70_03,2025F,1,Post-Redesign,2,C,5,4,4,4,3,3,3,3,3,4,4,3,3,4,4,4,4,3,3,3,4,4,5,4,4,3,2,5,5,3,3.625,3.4,3.6666666666666705,4,3.6666666666666705,3.6666666666666705,0.347972796883149,20253,ETHN 70__2025F,ETHN 70__2025F__S03,-0.7033370001179466,0.37307517772349386,C,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_001545,ETHN 70,2025F,S03,INST_ETHN70_03,2025F,1,Post-Redesign,2,C,4,4,4,3,4,3,4,5,4,4,3,3,3,4,4,4,4,3,3,4,4,3,3,5,4,4,4,4,3,5,3.875,3.4,3.6666666666666705,3.8,4,3.7666666666666706,0.563747122817546,20253,ETHN 70__2025F,ETHN 70__2025F__S03,-0.7033370001179466,0.5914334750995336,C,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
STU_000192,ETHN 70,2025F,S03,INST_ETHN70_03,2025F,1,Post-Redesign,2.7,B-,3,4,4,5,4,3,3,3,3,5,4,4,4,4,4,4,5,5,4,3,4,5,4,4,4,4,4,4,5,3,3.625,4,4.33333333333333,4,4,3.96666666666667,0.99529577468634,20253,ETHN 70__2025F,ETHN 70__2025F__S03,0.17691692386090738,1.028150069851611,B-,0.035,0.072,0.0914285714285714,0.300833333333333,0.166363636363636,0.04,0.168,0.334375,0.059607,0.317604,0.167182,0.151,-1.735136,1.260126,-0.168471,-0.765909,-2.2296823890063706,-2.2296823890063706,-1.2319706377147213,-1.2319706377147213,-1.0938011260890501,-1.0938011260890501,1.1636154617133811,1.1636154617133811,-0.15212661656041074,-0.15212661656041074,-2.174144947598785,-2.174144947598785,-0.18446683663509356,-0.18446683663509356,1.4153362985318114,1.4153362985318114,-1.735136,1.260126,-0.168471,-0.765909
